Obra	id	tamanho	autor	genero	aspetu	compl	oracoes	rels	passiva	imperfeito	perfeito	ppc	progressiva	maisperfeito	conjuntivo	proprios	pontu	travessao	neg	pessfem	primpess	virg	interr	excl	coords	adjs	sexo	cor	naocor	roupa	corpo	familia	dor	saude	saudegen	medicina	doenca	progressao	remedio	psico	causasaude	acessoriosaude	dizer	relato	direto	indireto	emocoes	admirar	alivio	amor	ausencia	coragem	cor.humana	desejo	desespero	esperanca	familia.dinamica	familia.lacos	feliz	furia	gen	grato	humildade	infeliz	ingrato	insatisfeito	inveja	medo	odio	orgulho	outra	pena	pred.aparencia	pred.carater	pred.emo	pred.outro	pred.social	satisfeito	saudade	saude.psico	saude.remedio	surpresa	vergonha	Acessório	Amarelo	Ausência	Azul	Blusão	Branco	Braço	Cabeça	Cabelo	Calças	CalçasCurtas	Camisola	CasacoCerimónia	CasacoCurtoHomem	CasacoCurtoMulher	CasacoImpermeável	CasacoMalha	CasacoMulher	CasacoQuenteInverno	Castanho	Chapéu	Cinzento	ConjuntoMulher	CorNãoEspecificada	CorpoNãoEspecificada	Creme	Dourado	ElementosRoupa	FatoHomem	Interno	Jaqueta	Jeans	Laranja	Materiais	Meias	Múltipla	mulher	Osso	OutrasCores	OutrasRoupas	Pele	Perna	Prateado	Preto	Rosa	RoupaDormir	RoupaInterior	RoupaNãoEspecificada	RoupaProfissional	Roxo	Saia	Sangue	Sapatos	Sexual	Tronco	unissexo	Verde	Vermelho	Vestido	corpus	data	escola	escola2	numfrases
Poesias_Escolhidas	277	24832	MardAlo	Poesia:poesia	28	272	2747	570	21	113	267	4	8	34	282	1069	4278	36	224	49	1079	2357	121	336	528	1747	masc	52	11	14	257	76	30	17	5	0	12	0	0	0	0	0	208	29	4	25	951	12	42	308	10	60	2	110	50	36	0	6	186	86	110	12	24	416	12	10	14	190	20	64	8	58	0	2	2	0	0	96	40	0	0	26	58	1	0	7	2	0	2	39	64	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	13	7	0	5	2	0	1	0	0	0	0	0	0	0	0	2	1	0	2	3	8	1	0	0	6	0	1	0	0	0	0	58	0	8	1	0	Vercial	1844	desc	desc	3687
Poesias_TOMO_I	0	37679	ADCS	Poesia:poesia	31	419	3753	785	40	481	446	25	16	78	323	1667	6131	3	280	102	1206	3436	103	234	1028	3297	masc	113	16	28	466	26	15	14	5	0	5	4	0	0	0	0	315	23	0	16	1551	32	36	634	2	140	2	252	38	102	0	20	376	298	76	20	56	424	16	26	24	208	30	232	6	72	0	2	12	0	2	150	68	2	0	44	76	4	2	1	0	0	19	73	158	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	17	6	0	15	0	0	0	0	0	0	3	1	0	0	0	1	0	1	19	3	15	7	0	0	12	0	5	0	0	0	0	75	0	19	6	1	Vercial	1807	desc	desc	4874
Poesias_TOMO_I_(AdJ)	4	27698	AbaJaz	Poesia:poesia	56	460	3004	453	25	102	263	15	2	42	405	1017	4499	0	265	94	1095	2502	25	43	808	1785	masc	27	5	18	195	45	12	6	1	1	1	3	0	0	0	0	209	30	0	30	1030	30	30	282	0	86	6	192	48	22	0	24	272	64	54	22	44	434	20	32	2	150	12	70	4	86	0	0	4	0	2	128	28	0	0	60	70	9	0	4	0	0	2	27	45	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0	2	0	0	0	1	1	4	1	7	0	0	0	4	1	1	1	0	1	0	60	0	9	0	0	Vercial	1787	desc	desc	3518
Poesias_TOMO_II	1	61744	ADCS	Poesia:poesia	96	736	5638	1282	103	490	777	42	72	87	582	3292	9768	0	584	156	1598	6255	273	377	1839	4689	masc	291	77	32	504	41	13	19	6	1	6	6	0	0	0	0	557	60	0	60	1604	44	32	652	4	60	12	322	40	96	0	12	544	148	86	50	92	454	24	12	38	174	20	120	20	56	0	2	4	0	2	294	92	0	4	52	84	6	2	8	6	0	50	53	230	5	0	0	0	0	0	0	0	0	0	1	1	1	1	0	34	7	0	35	0	0	1	0	0	0	11	0	0	0	0	4	0	10	7	8	20	2	0	0	11	0	20	0	0	0	0	52	0	62	19	0	Vercial	1807	desc	desc	7296
Poesias_TOMO_II_(AdJ)	5	34908	AbaJaz	Poesia:poesia	82	531	3575	586	44	103	356	24	12	34	422	1784	6191	5	329	86	1288	3275	106	98	975	2194	masc	35	5	33	233	76	13	15	0	1	11	3	0	0	0	0	259	34	0	33	1316	22	34	560	0	94	10	302	32	58	0	68	338	132	58	44	60	410	46	12	8	178	24	94	14	66	0	2	4	0	2	106	16	0	0	30	100	7	1	3	0	0	2	39	53	2	0	2	0	0	0	0	0	0	0	4	0	0	2	0	3	6	0	11	0	0	0	0	0	0	3	0	0	0	0	2	0	5	11	0	6	0	0	0	6	2	0	0	0	2	2	47	0	5	0	2	Vercial	1787	desc	desc	5292
Poesias_TOMO_III	2	37809	ADCS	Poesia:poesia	13	342	3467	792	38	323	341	14	10	59	378	2463	6480	0	176	139	965	3641	77	309	1195	3794	masc	161	36	27	454	93	9	16	3	1	3	8	1	0	0	0	284	24	0	24	1105	52	50	426	10	126	4	140	14	50	0	10	412	190	74	52	42	172	8	2	26	154	28	152	12	42	0	0	4	0	0	144	14	0	6	30	58	4	2	10	0	0	24	69	162	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	20	9	0	15	2	0	1	0	0	0	4	0	0	0	0	1	0	4	26	0	18	5	0	0	12	0	15	0	0	0	1	72	0	25	15	1	Vercial	1807	desc	desc	6874
Poesias_TOMO_IV	3	61215	ADCS	Poesia:poesia	76	819	6145	1152	103	605	800	31	18	131	563	4101	10348	0	566	150	2030	5230	532	614	1669	4059	masc	122	8	37	788	152	14	25	5	3	10	6	1	0	0	0	591	68	0	67	2049	36	40	798	6	182	0	432	64	122	0	32	286	280	110	36	50	578	22	6	24	468	102	172	32	124	0	2	26	0	2	168	18	0	0	94	178	7	4	13	1	0	18	162	195	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	19	14	0	9	2	0	1	0	0	0	3	0	0	0	0	0	0	5	34	0	14	2	0	0	13	0	10	1	1	1	1	90	0	16	10	3	Vercial	1807	desc	desc	8879
Poesias_Várias	296	3030	AMBB	Poesia:poesia	3	20	276	43	6	30	38	2	1	4	16	169	491	2	23	6	142	248	1	18	60	272	masc	10	0	5	45	6	3	1	1	0	0	0	0	0	0	0	18	4	0	4	142	2	6	62	0	10	0	14	2	4	0	8	24	10	10	2	0	68	4	0	0	40	4	8	0	10	0	0	0	0	0	12	4	0	0	4	2	1	0	0	0	0	1	6	15	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	Vercial	1795	desc	desc	610
Pombos_de_Maomé	388	69108	HumCam	Prosa:contos	116	368	5987	987	160	1948	1903	13	24	331	477	2371	15561	1451	588	150	1932	9121	436	513	1794	3598	masc	240	42	287	1039	0	8	79	1	38	37	2	0	0	1	0	713	206	159	48	1104	42	50	354	32	66	16	278	36	134	0	2	242	110	78	26	180	168	2	10	2	156	38	102	32	14	4	4	22	0	8	86	18	36	0	92	68	38	19	19	17	0	35	169	453	42	6	1	3	1	0	1	0	0	0	2	7	42	5	0	17	34	0	3	18	0	6	0	0	0	25	4	1	0	0	3	6	13	71	0	47	4	5	0	48	7	2	4	0	13	1	63	0	12	44	18	OBras	1925	desc	desc	3062
Por_bom_caminho	711	19504	MarONei	Prosa:novela	73	211	2430	339	58	523	809	4	2	80	223	697	3295	442	332	75	635	1389	135	78	725	899	fem	19	3	35	103	210	0	21	1	8	11	1	0	0	0	0	409	44	3	40	509	16	6	164	0	22	14	154	14	58	0	2	190	26	46	30	48	80	0	6	6	36	20	36	4	18	0	0	12	0	2	96	6	4	0	46	40	4	1	0	1	0	2	24	41	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	2	0	1	0	0	0	1	0	0	0	0	0	0	0	8	1	1	2	0	0	11	1	0	2	0	1	0	4	0	2	6	4	NOBRE	1914	romantismo	romantism	1087
Possível_e_impossível	534	7819	MacAss	Prosa:conto	20	72	1003	138	22	311	367	0	1	34	61	284	1202	135	118	41	256	374	69	19	246	369	masc	9	0	2	87	0	9	1	0	0	0	1	0	0	0	0	137	17	2	14	246	10	0	186	6	4	0	56	2	24	0	0	36	2	52	4	14	60	0	2	6	8	2	8	2	2	0	0	4	0	0	14	0	0	0	14	18	0	0	3	0	0	0	8	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	2	0	0	2	0	0	0	0	0	0	4	0	0	1	0	OBras	1867	desc	desc	613
Precipício_de_Faetonte	797	26086	AJSJ	Prosa	119	508	3165	567	34	128	397	14	13	59	425	1638	5333	0	448	48	1684	1963	369	329	513	936	masc	15	2	23	171	144	0	7	0	0	4	2	1	0	0	0	330	77	0	74	730	30	24	312	0	42	2	348	38	54	0	36	110	42	32	20	58	134	18	0	0	74	20	38	6	44	0	2	4	0	0	20	8	0	0	12	84	10	0	1	0	0	0	38	47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	6	0	0	0	3	0	0	0	0	0	0	21	0	6	0	4	Colonia	1738	desc	desc	2751
Primaveras_Românticas	64	18052	AntQue	Poesia:poesia	67	169	1882	328	9	96	211	5	3	26	185	349	3276	133	157	65	743	1538	86	637	616	1027	masc	55	0	32	337	49	29	5	0	2	3	0	0	0	0	0	139	16	0	14	537	2	18	382	12	16	4	106	12	20	0	6	100	8	40	2	18	220	8	0	14	42	0	20	4	20	0	2	8	0	0	12	10	0	4	6	22	0	0	11	4	0	2	48	90	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	10	9	0	10	1	0	2	0	0	0	0	0	0	0	0	1	1	0	16	0	8	0	0	0	15	0	0	0	0	1	0	42	0	4	2	2	Vercial	1872	desc	desc	2490
Privilégio_e_Prólogos	249	1506	GilVic	Prosa:ensaio	2	30	140	39	11	6	34	1	0	6	44	51	152	0	25	11	50	112	3	0	70	88	masc	0	0	0	3	8	0	1	0	0	1	0	0	0	0	0	22	7	0	7	29	0	0	8	0	0	0	20	0	6	0	0	10	2	0	0	6	0	0	0	2	2	2	4	0	2	0	0	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Vercial	1537	desc	desc	37
Profecias_do_Bandarra,_Sapateiro_de_Trancoso	85	5727	Band	Poesia:poesia	26	75	657	111	35	27	50	5	16	6	54	426	860	0	61	12	184	536	14	20	226	393	masc	2	0	10	19	7	3	2	1	0	0	1	0	0	0	0	81	14	0	14	79	0	2	36	0	6	0	66	0	18	0	0	18	6	4	0	2	4	0	0	2	6	0	10	2	0	0	0	0	0	0	6	0	0	0	4	6	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	3	0	0	2	0	1	1	1	0	1	0	0	Vercial	1540	desc	desc	1263
Prosas_Bárbaras	190	95119	EcaQue	Prosa:	117	482	8397	1319	223	2821	1417	23	11	191	406	4002	16823	796	462	212	2306	9435	243	619	3644	7706	masc	405	60	256	1107	241	44	94	15	16	48	8	3	0	4	0	870	153	99	55	2010	54	82	696	50	62	12	396	110	108	0	12	294	204	236	10	88	736	2	32	16	368	70	210	36	70	0	14	58	0	6	80	22	56	2	76	126	23	14	51	29	0	69	148	305	27	2	1	0	0	1	1	0	0	0	17	0	6	1	0	58	139	1	6	9	0	12	0	0	0	43	1	1	0	0	5	20	18	66	0	73	8	0	0	58	6	11	9	3	3	0	77	0	23	30	33	Vercial	1903	desc	desc	4365
Prosas_Dispersas	220	22071	GueJun	Prosa:ensaio	14	48	1821	213	13	102	351	4	2	10	114	901	4036	67	139	54	189	2544	49	68	1124	1856	masc	31	2	8	176	34	60	22	0	6	12	2	0	0	2	0	138	6	0	5	562	22	14	284	10	64	2	94	30	22	0	2	86	84	30	2	20	146	0	0	6	74	42	70	4	22	0	0	0	0	0	6	0	0	0	14	42	3	0	0	2	0	3	14	54	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	16	0	9	0	0	1	0	0	0	1	0	0	0	0	2	0	0	9	1	5	0	0	0	3	0	0	0	0	0	0	10	0	2	2	0	Vercial	1920	desc	desc	1326
Providência	655	85381	AugSar	Prosa:romance	217	961	9217	2102	258	2455	2220	41	18	284	1164	2432	12497	943	1074	347	2828	6195	465	464	2267	4070	masc	38	11	89	807	584	25	83	0	28	42	7	1	0	5	0	955	104	6	92	1783	64	64	672	20	76	2	618	60	186	0	54	292	126	140	60	222	340	4	22	2	176	118	104	18	62	0	10	32	2	4	92	64	2	2	100	168	21	0	0	5	0	8	130	285	3	1	2	0	0	0	1	0	0	0	2	0	2	0	0	2	46	0	3	6	0	4	0	0	0	3	0	0	0	0	1	1	1	74	0	5	3	0	0	15	9	1	3	0	3	1	37	0	2	6	5	NOBRE	1863	desc	desc	4372
Purgatório_e_paraíso	136	13962	CamCBra	Teatro:teatro	35	154	1733	194	28	110	239	15	16	13	207	1109	2638	16	267	52	1108	801	222	221	300	477	masc	7	3	9	108	260	4	74	0	60	9	5	0	0	0	0	201	28	0	28	460	8	26	236	8	12	0	192	20	44	0	4	62	16	26	26	60	86	0	4	2	42	10	12	2	18	0	2	12	0	0	8	2	0	2	14	46	0	2	0	1	0	1	25	27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	2	1	0	0	0	0	0	2	0	1	0	0	Vercial	1857	desc	desc	1830
Qual_dos_dois	535	19012	MacAss	Prosa:conto	49	254	2579	283	52	600	927	1	9	80	181	852	3374	491	293	96	891	1085	208	71	509	727	masc	6	1	27	110	0	2	5	0	0	3	0	0	0	2	0	440	66	9	56	513	14	12	252	36	8	0	196	6	64	0	0	126	26	52	16	64	16	0	6	0	16	22	50	4	34	0	6	10	0	4	40	8	0	0	36	54	7	0	2	1	0	2	25	36	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	1	0	0	0	6	0	0	0	0	4	0	5	0	0	0	1	OBras	1872	desc	desc	1469
Quem_conta_um_conto	536	5403	MacAss	Prosa:conto	20	65	746	75	14	159	300	4	1	20	53	298	946	171	74	11	238	286	54	18	143	185	masc	4	0	8	44	0	0	0	0	0	0	0	0	0	0	0	150	27	2	24	97	2	12	26	0	0	2	56	0	26	0	0	22	12	0	4	22	14	0	2	0	6	0	4	0	4	0	0	2	0	0	12	0	0	0	8	10	2	1	1	0	0	0	8	18	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	OBras	1873	desc	desc	446
Quem_não_quer_ser_lobo...	537	9178	MacAss	Prosa:conto	43	114	1279	134	39	279	480	4	6	40	92	315	1704	265	141	33	519	563	88	54	268	342	masc	8	1	33	67	0	2	2	0	1	1	0	0	0	0	0	245	27	4	23	235	4	18	68	6	16	0	96	4	24	0	0	58	22	8	4	64	26	0	0	0	26	6	2	0	0	0	0	10	0	0	18	0	0	0	26	14	19	0	1	1	0	1	14	36	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	OBras	1872	desc	desc	780
Questão_de_vaidade	538	17999	MacAss	Prosa:conto	32	211	2347	320	43	622	718	8	7	100	159	784	3068	254	279	70	868	1213	140	119	561	767	masc	17	5	34	160	0	9	34	0	6	26	2	0	0	0	0	341	55	4	48	610	20	16	378	8	14	4	122	14	94	0	4	126	18	52	10	62	178	2	8	4	28	2	60	12	8	0	0	22	0	0	36	6	0	4	26	34	16	1	2	0	0	4	27	61	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	4	5	1	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	5	0	1	1	0	0	4	0	0	1	0	2	0	5	0	0	0	3	OBras	1864	desc	desc	1405
Questões_de_maridos	539	1935	MacAss	Prosa:conto	11	32	253	13	6	58	65	1	0	3	35	62	383	23	37	7	107	177	13	7	71	97	masc	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	49	8	0	8	55	0	6	22	0	0	0	16	2	2	0	0	34	0	2	0	12	10	0	2	0	0	0	0	0	0	0	2	4	0	0	4	2	0	0	6	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OBras	1883	desc	desc	149
Quincas_Borba	540	93215	MacAss	Prosa:romance	288	1242	11769	1146	183	3406	3908	22	36	379	1039	3384	17722	1375	1499	402	3756	8467	654	400	3131	3999	masc	70	5	201	1008	0	17	108	2	32	61	13	0	0	0	0	1551	279	14	259	2084	54	42	948	26	54	12	638	58	236	0	4	536	102	154	104	268	296	8	26	4	128	28	124	38	72	2	12	70	0	18	144	62	4	0	152	220	37	6	15	6	0	3	183	416	26	7	0	0	3	0	2	0	0	0	0	1	24	2	0	12	26	0	1	8	0	2	0	0	0	15	3	0	0	0	0	0	2	91	0	9	1	0	0	33	2	1	5	0	18	1	56	0	3	5	21	OBras	1886	realismo	realism	5972
Rapsódias	367	21747	CoeNet	Prosa:contos	50	100	2335	266	24	414	588	7	7	26	120	344	3978	348	136	62	522	2085	115	194	657	1397	masc	110	20	36	425	0	3	15	0	1	7	6	1	0	0	0	183	12	3	9	548	8	24	264	10	16	2	98	12	52	0	6	114	44	46	4	50	218	2	0	2	64	20	28	0	16	0	2	4	0	0	22	10	4	2	20	30	1	0	8	15	0	27	53	148	6	1	0	0	0	0	2	0	0	0	5	0	0	2	0	7	20	0	4	4	0	4	0	0	1	6	0	0	0	0	1	2	2	28	0	11	0	0	0	6	0	1	0	0	2	0	37	0	16	16	1	OBras	1891	realismo	realism	1407
Recordações_do_escrivão_Isaías_Caminha	410	71306	LimBar	Prosa:romance	196	500	7732	989	235	2807	2367	6	19	397	479	1990	11902	778	889	163	3978	5705	372	474	2569	4092	masc	102	21	170	438	0	16	24	0	11	10	2	1	0	0	0	1025	84	11	62	1444	90	20	278	58	88	2	448	58	156	0	4	290	168	210	22	156	212	2	42	6	204	56	160	30	40	0	8	24	0	6	92	4	16	0	186	156	13	3	5	12	0	15	48	190	15	4	0	0	3	0	0	0	0	0	0	1	22	4	0	16	26	0	4	10	0	5	0	0	0	8	0	0	0	0	3	1	6	21	0	12	2	1	0	44	5	3	1	0	20	0	30	0	9	3	4	OBras	1909	realismo	realism	4182
Reflexões_sobre_a_Vaidade_dos_Homens	746	66499	MatAir	Prosa:dissertativos	229	943	7984	1825	197	185	593	14	14	51	671	456	10413	0	1156	308	257	6621	146	68	2990	2972	masc	37	3	18	251	28	28	17	0	0	10	6	0	0	1	0	450	103	0	103	2170	88	32	610	84	42	0	476	60	60	0	14	324	120	182	10	94	264	14	6	2	148	54	1338	22	34	0	18	12	2	0	242	32	0	0	118	220	1	0	6	0	0	1	32	29	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	49	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	3	3	0	3	0	0	0	12	2	1	0	0	0	0	6	0	6	1	1	TychoBrahe	1705	desc	desc	1177
Rei_negro	368	67053	CoeNet	Prosa:romance	96	158	7562	561	91	2670	2619	6	75	189	272	1296	13898	790	456	233	1520	7335	589	577	2047	4128	masc	548	30	179	1375	0	11	38	0	11	11	6	7	3	0	0	544	21	5	13	1356	30	32	162	44	64	6	236	72	50	0	2	374	258	178	16	100	316	0	70	2	286	36	132	26	36	2	4	18	0	0	156	8	40	0	118	154	22	11	15	21	0	45	235	488	22	4	0	0	0	0	4	0	0	0	5	1	9	5	0	11	65	0	9	8	0	7	0	0	0	12	1	0	0	0	7	1	8	125	1	42	0	1	2	35	0	5	18	2	16	2	146	0	23	20	8	OBras	1914	desc	desc	4669
Relato_da_Mui_Notável_Perda_do_Galeão_Grande_«S._João»	58	10238	desc	Prosa:cronica	57	193	1147	319	41	379	461	1	1	38	132	368	1176	1	116	47	119	821	2	2	624	268	masc	0	22	18	32	58	1	10	1	2	5	2	0	0	0	0	98	34	0	34	111	2	8	6	0	14	0	102	2	8	0	0	6	2	4	2	30	22	0	0	0	6	0	4	0	4	0	0	0	0	0	4	0	0	0	6	8	1	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	1	Vercial	1554	desc	desc	201
Ressurreição	541	42959	MacAss	Prosa:romance	92	459	5729	732	98	1532	2099	7	11	258	363	1209	6799	656	762	273	1881	2590	304	107	1405	2158	masc	37	5	36	512	0	12	201	0	150	41	9	0	0	1	0	816	112	6	105	1336	26	84	688	48	54	6	270	58	136	0	28	304	84	132	36	174	256	4	14	2	98	48	64	10	28	2	6	42	0	12	66	8	2	2	86	106	8	0	14	1	0	4	83	210	2	0	0	0	0	0	1	0	0	0	0	0	4	0	0	7	6	0	2	1	0	0	0	0	0	1	0	0	0	0	2	0	2	11	0	2	3	2	0	12	0	0	0	0	2	0	22	0	1	1	4	OBras	1872	romantismo	romantism	2896
Romance_dum_Homem_Rico	137	70684	CamCBra	Prosa:romance	134	779	7796	1249	183	1504	2531	39	24	311	792	3048	11535	1218	888	360	2923	5427	388	482	2427	3205	masc	63	8	79	747	965	39	79	1	24	40	11	3	0	0	0	1252	386	214	177	2113	68	150	820	10	66	6	558	84	204	0	20	412	84	138	58	330	664	4	8	8	164	70	122	12	92	0	16	68	0	10	98	36	6	10	102	200	9	2	9	7	0	9	173	213	2	0	0	0	0	0	0	0	0	0	1	0	9	0	0	8	18	0	2	4	0	7	0	0	0	3	1	0	0	0	1	0	2	35	1	8	0	0	0	13	12	2	2	1	4	0	30	0	7	7	2	Vercial	1861	romantismo	romantism	3721
Romanceiro	369	43288	CoeNet	Prosa:contos	105	358	5038	809	80	1150	1506	9	8	140	361	350	7226	408	397	190	1384	3941	271	361	1577	2774	masc	178	36	86	725	0	10	57	1	13	29	14	0	0	0	0	465	48	5	36	1272	52	58	420	22	34	10	204	52	66	0	2	410	74	110	20	84	580	16	8	24	120	24	58	6	46	2	12	32	0	4	106	14	0	12	66	64	17	4	23	19	0	51	75	304	9	0	0	0	0	0	4	0	0	0	3	0	0	1	0	9	32	0	9	4	0	2	0	0	0	4	0	0	0	0	1	8	3	22	1	21	2	0	0	30	8	5	2	0	0	0	43	0	15	14	2	OBras	1898	realismo	realism	2423
Romanceiro_(AG)	34	63876	AlmGar	Poesia:poesia	338	761	6739	1305	248	959	1326	37	24	163	643	3045	11037	997	825	332	2657	4680	244	263	2053	3550	masc	96	25	141	341	498	22	25	2	0	15	6	2	0	0	0	793	103	24	74	1259	42	54	400	2	90	2	608	28	74	0	28	154	32	80	12	128	518	8	6	2	74	12	58	6	32	0	4	6	0	2	78	18	0	0	26	132	13	3	0	0	0	13	69	91	10	0	0	0	0	5	0	0	0	0	3	0	2	0	0	12	17	0	30	4	0	0	0	0	0	10	3	0	0	0	0	0	0	12	0	17	0	0	0	53	2	0	13	0	5	4	37	0	8	7	6	Vercial	1851	desc	desc	6697
Rui_de_Leão	542	10384	MacAss	Prosa:conto	18	101	1238	165	44	256	578	2	1	42	84	541	1511	145	122	23	277	540	58	44	311	471	masc	11	1	16	73	0	3	21	0	8	11	2	0	0	0	0	160	21	1	20	197	6	12	82	2	6	4	76	8	32	0	0	48	6	8	2	26	36	0	2	0	18	14	6	0	4	0	0	4	0	0	20	2	0	0	32	6	2	1	2	1	0	4	10	35	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	2	0	0	0	4	0	0	0	0	2	0	3	0	0	0	0	OBras	1872	desc	desc	638
Sacrificada	625	19794	AnaCO	Prosa:novela	28	156	2010	555	52	842	392	9	1	205	158	395	2960	260	226	223	558	1530	118	159	705	1281	masc	39	3	12	185	255	0	22	1	1	19	1	0	0	0	0	171	30	16	14	681	16	32	198	18	18	4	156	44	60	0	0	124	38	96	12	58	296	4	2	0	86	20	36	2	32	0	0	18	0	4	32	8	4	0	22	58	1	1	8	2	0	6	36	63	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	7	1	0	0	3	2	3	0	0	0	0	6	0	3	1	2	NOBRE	1908	pós-romantismo	romantism	696
Sales	543	3284	MacAss	Prosa:conto	9	34	370	32	6	133	143	0	0	4	27	112	623	33	39	11	84	315	16	8	117	175	masc	3	0	11	36	0	0	5	0	1	4	0	0	0	0	0	56	13	0	13	58	2	2	14	0	2	0	16	2	12	0	0	30	0	0	0	10	12	0	0	0	2	4	2	0	4	0	0	0	0	0	4	0	0	0	6	4	2	0	0	0	0	1	7	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	OBras	1887	desc	desc	206
Sem_olhos	544	7510	MacAss	Prosa:conto	24	83	966	123	17	244	398	0	1	44	75	150	1278	156	104	23	615	469	56	39	228	365	masc	9	0	9	111	0	1	23	0	8	15	0	0	0	0	0	179	20	1	18	151	0	6	24	2	16	2	48	4	22	0	0	34	10	22	0	20	26	0	6	2	34	0	6	2	10	0	4	12	0	0	8	2	2	0	8	10	1	1	4	0	0	1	18	57	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	OBras	1876	desc	desc	517
Sempre_amigos	681	13419	FiaAlm	Prosa:conto	36	68	1319	190	22	564	297	2	1	99	76	348	1925	0	104	28	383	975	57	138	516	844	masc	63	12	95	257	136	1	7	1	0	4	2	0	0	0	0	166	14	1	13	247	0	18	56	0	8	10	56	8	8	0	0	86	16	32	0	22	76	2	8	0	34	2	12	2	8	0	0	16	0	2	28	6	2	0	12	26	15	3	1	7	0	15	28	98	9	2	0	0	2	0	1	0	0	0	4	0	6	1	0	1	13	0	4	4	0	2	0	0	0	11	3	1	0	0	4	2	5	14	0	9	0	0	0	17	0	2	6	0	9	0	29	0	5	7	0	NOBRE	1881	desc	desc	852
