Tocaia_Grande:_a_face_obscura	7013	JorAma	BR	1984	1980	7013	100.00
Coletânea_de_Obras	6984	AlvPei	BR	1769	1760	6984	100.00
Conversão_de_um_avaro	6956	MacAss	BR	1878	1870	6956	100.00
A_melhor_das_noivas	6924	MacAss	BR	1977	1970	6924	100.00
Astúcias_de_marido	6848	MacAss	BR	1866	1860	6848	100.00
Uma_excursão_milagrosa	6790	MacAss	BR	1866	1860	6790	100.00
O_que_são_as_moças	6769	MacAss	BR	1866	1860	6769	100.00
Mariana	6688	MacAss	BR	1871	1870	6688	100.00
Cinco_mulheres	6670	MacAss	BR	1865	1860	6670	100.00
Charneca_em_Flor	6618	FloEsp	PT	1930	1930	6618	100.00
Fernando_e_Fernanda	6616	MacAss	BR	1866	1860	6616	100.00
Cartas	6602	LuidCam	PT	1570	1570	6602	100.00
Apólogos_e_Adivinhações	6600	AMBB	PT	1796	1790	6600	100.00
Onda	6593	MacAss	BR	1867	1860	6593	100.00
Um_almoço	6515	MacAss	BR	1877	1870	6515	100.00
A_caverna	6499	JosSar	PT	2000	2000	6499	100.00
Clepsidra	6436	CamPes	PT	1920	1920	6436	100.00
Aquarelas	6361	MacAss	BR	1859	1850	6361	100.00
Carolina	6341	CasAbr	BR	1856	1850	6341	100.00
História_de_uma_fita_azul	6337	MacAss	BR	1875	1870	6337	100.00
Um_quarto_de_século	6316	MacAss	BR	1893	1890	6316	100.00
Finis_Patriae	6313	GueJun	PT	1890	1890	6313	100.00
Um_esqueleto	6291	MacAss	BR	1875	1870	6291	100.00
A_Trilogia_de_João_Fernandes	6266	GuiTor	PT	1885	1880	6266	100.00
Auto_da_feira	6262	GilVic	PT	1528	1520	6262	100.00
Crisfal	6243	CriFal	PT	1546	1540	6243	100.00
Uma_partida	6212	MacAss	BR	1892	1890	6212	100.00
Bagatela	6175	MacAss	BR	1859	1850	6175	100.00
Estatutos_da_Arcádia_Lusitana	6144	CorGar	PT	1756	1750	6144	100.00
Poemetos	6107	AMBB	PT	1805	1800	6107	100.00
O_país_das_quimeras	6057	MacAss	BR	1862	1860	6057	100.00
To_be_or_not_to_be	5997	MacAss	BR	1876	1870	5997	100.00
Um_filho_mais	5990	ManPor	PT	1945	1940	5990	100.00
A_vinha	5934	AnaCO	PT	1908	1900	5934	100.00
Auto_da_Barca_do_Inferno	5929	GilVic	PT	1517	1510	5929	100.00
O_rei_dos_caiporas	5875	MacAss	BR	1870	1870	5875	100.00
Comigo_(Versos_dum_Solitário)	5861	ManLar	PT	1912	1910	5861	100.00
Virginius	5813	MacAss	BR	1864	1860	5813	100.00
Longe_dos_olhos	5813	MacAss	BR	1876	1870	5813	100.00
O_ninho_de_águia	5795	FiaAlm	PT	1881	1880	5795	100.00
Francisca	5775	MacAss	BR	1867	1860	5775	100.00
A_vida_eterna	5762	MacAss	BR	1870	1870	5762	100.00
Profecias_do_Bandarra,_Sapateiro_de_Trancoso	5693	Band	PT	1540	1540	5693	100.00
A_mulher_pálida	5626	MacAss	BR	1881	1880	5626	100.00
Farsa_do_Juiz_da_Beira	5595	GilVic	PT	1525	1520	5595	100.00
O_carro_no._13	5574	MacAss	BR	1868	1860	5574	100.00
Casada_e_viúva	5566	MacAss	BR	1864	1860	5566	100.00
Jubiabá	5527	JorAma	BR	1935	1930	5527	100.00
A_gloriosa_família	5447	Pepete	AN	1997	1990	5447	100.00
A_Catástrofe	5415	EcaQue	PT	1925	1920	5415	100.00
Decadência_de_dois_grandes_homens	5413	MacAss	BR	1873	1870	5413	100.00
Casa,_não_casa	5408	MacAss	BR	1975	1970	5408	100.00
Quem_conta_um_conto	5404	MacAss	BR	1873	1870	5404	100.00
Um_Homem_superior	5401	MacAss	BR	1873	1870	5401	100.00
O_Evangelho_segundo_Jesus_Cristo	5390	JosSar	PT	1991	1990	5390	100.00
O_Doido_e_a_Morte	5389	RauBra	PT	1923	1920	5389	100.00
Sombra_de_Fumo	5304	AugGil	PT	1915	1910	5304	100.00
Um_sonho_e_outro_sonho	5297	MacAss	BR	1892	1890	5297	100.00
A_escrava	5275	MFdR	BR	1887	1880	5275	100.00
Uma_águia_sem_asas	5239	MacAss	BR	1872	1870	5239	100.00
Teatro_novo	5239	CorGar	PT	1778	1770	5239	100.00
Jovens_interessantes	5205	PauFil	BR	1865	1860	5205	100.00
Capitães_da_areia	5123	JorAma	BR	1937	1930	5123	100.00
A_província	5114	FiaAlm	PT	1914	1910	5114	100.00
Nove_noites	5094	BerCar	BR	2002	2000	5094	100.00
Severina	5050	GuiTor	PT	1890	1890	5050	100.00
Rapsódia_sem_dó_(maior)	5039	LuiMSil	PT	2008	2000	5039	100.00
A_inglesinha_Barcelos	4944	MacAss	BR	1894	1890	4944	100.00
História_de_uma_lágrima	4922	MacAss	BR	1867	1860	4922	100.00
A_maior_ponte_do_mundo	4900	DomPel	BR	2007	2000	4900	100.00
Troca_de_datas	4852	MacAss	BR	1883	1880	4852	100.00
Pobre_Finoca!	4851	MacAss	BR	1891	1890	4851	100.00
Auto_da_Barca_da_Glória	4825	GilVic	PT	1519	1510	4825	100.00
Auto_da_Barca_do_Purgatório	4820	GilVic	PT	1518	1510	4820	100.00
Livro_de_Mágoas	4815	FloEsp	PT	1919	1910	4815	100.00
Livro_de_Soror_Saudade	4815	FloEsp	PT	1923	1920	4815	100.00
Gabriela,_cravo_e_canela	4788	JorAma	BR	1958	1950	4788	100.00
O_alquimista	4733	PauCoe	BR	1992	1990	4733	100.00
O_Testamento_do_Sr._Napumoceno_da_Silva_Araújo	4727	GerAlm	CV	1991	1990	4727	100.00
Acabou-se!	4710	LuiMSil	PT	2015	2010	4710	100.00
A_mágoa_do_infeliz_Cosme	4651	MacAss	BR	1875	1870	4651	100.00
Musa_Cerula	4618	AugGil	PT	1894	1890	4618	100.00
Os_Cus_de_Judas	4602	LobAnt	PT	1979	1970	4602	100.00
O_caso_Barreto	4587	MacAss	BR	1892	1890	4587	100.00
Epigramas	4545	AMBB	PT	1807	1800	4545	100.00
Auto_de_Mofina_Mendes	4517	GilVic	PT	1534	1530	4517	100.00
O_escrivão_Coimbra	4515	MacAss	BR	1906	1900	4515	100.00
Tempo_de_crise	4490	MacAss	BR	1873	1870	4490	100.00
O_machete	4489	MacAss	BR	1878	1870	4489	100.00
O_Velho_da_Horta	4477	GilVic	PT	1512	1510	4477	100.00
Auto_da_Cananeia	4474	GilVic	PT	1534	1530	4474	100.00
Letra_vencida	4463	MacAss	BR	1882	1880	4463	100.00
Artigo_de_Sensação	4439	AliPes	PT	1902	1900	4439	100.00
Dona_Jucunda	4424	MacAss	BR	1889	1880	4424	100.00
Trina_e_una	4392	MacAss	BR	1884	1880	4392	100.00
Diana	4382	MacAss	BR	1866	1860	4382	100.00
Auto_Pastoril_Português_(GV)	4339	GilVic	PT	1523	1520	4339	100.00
O_demônio_e_a_srta._Prym	4332	PauCoe	BR	2007	2000	4332	100.00
Identidade	4315	MacAss	BR	1887	1880	4315	100.00
Brincar_com_fogo	4249	MacAss	BR	1875	1870	4249	100.00
Os_Cravos_Brancos	4242	MarONei	PT	1909	1900	4242	100.00
Coronado	4241	FiaAlm	PT	1914	1910	4241	100.00
Cartas_Fluminenses	4229	MacAss	BR	1867	1860	4229	100.00
A_chinela_turca	4167	MacAss	BR	1882	1880	4167	100.00
Auto_da_Alma	4107	GilVic	PT	1508	1500	4107	100.00
Viagem_à_roda_de_mim_mesmo	4058	MacAss	BR	1885	1880	4058	100.00
Claraboia	3961	JosSar	PT	2011	2010	3961	100.00
O_Conspirador	3951	LutCai	PT	1193	1190	3951	100.00
Entre_duas_datas	3944	MacAss	BR	1884	1880	3944	100.00
O_astrólogo	3922	MacAss	BR	1876	1870	3922	100.00
O_estranho_caso_de_Paulo_Kellermann	3868	LuiMSil	PT	2015	2010	3868	100.00
O_espelho	3837	MacAss	BR	1882	1880	3837	100.00
Cantiga_velha	3830	MacAss	BR	1883	1880	3830	100.00
A_cartomante	3795	MacAss	BR	1884	1880	3795	100.00
Ayres_e_Vergueiro	3793	MacAss	BR	1871	1870	3793	100.00
Viagem_a_Portugal	3684	JosSar	PT	1983	1980	3684	100.00
Caim	3645	JosSar	PT	2009	2000	3645	100.00
A_Maluca_da_dos_Corvos	3626	CondFic	PT	1888	1880	3626	100.00
Farsa_de_«Quem_Tem_Farelos?»	3624	GilVic	PT	1505	1500	3624	100.00
Terpsícore	3616	MacAss	BR	1886	1880	3616	100.00
Veronika_decide_morrer	3581	PauCoe	BR	2007	2000	3581	100.00
Adultério	3562	PauCoe	PT	2014	2010	3562	100.00
Canções	3561	AMBB	PT	1798	1790	3561	100.00
Só	3526	MacAss	BR	1885	1880	3526	100.00
Auto_dos_Quatro_Tempos	3525	GilVic	PT	desc	__UNDEF__	3525	100.00
A_hora_da_estrela	3505	ClaLis	BR	1981	1980	3505	100.00
Teoria_do_medalhão	3497	MacAss	BR	1882	1880	3497	100.00
A_viúva_Sobral	3460	MacAss	BR	1884	1880	3460	100.00
Terra_sonâmbula	3439	MiaCou	MZ	1992	1990	3439	100.00
O_Barão_e_outros_contos	3416	BraFon	PT	1942	1940	3416	100.00
O_sainete	3398	MacAss	BR	1875	1870	3398	100.00
A_Pesca_do_Sável	3385	CondFic	PT	1888	1880	3385	100.00
A_herança	3363	MacAss	BR	1878	1870	3363	100.00
Pobre_cardeal	3352	MacAss	BR	1886	1880	3352	100.00
O_Zahir	3352	PauCoe	BR	2005	2000	3352	100.00
Bufo_&_Spallanzani	3346	RubFon	BR	1985	1980	3346	100.00
O_anel_de_Polícrates	3340	MacAss	BR	1882	1880	3340	100.00
A_idéia_do_Ezequiel_Maia	3326	MacAss	BR	1883	1880	3326	100.00
A_sereníssima_república	3317	MacAss	BR	1882	1880	3317	100.00
Sales	3292	MacAss	BR	1887	1880	3292	100.00
O_segredo_do_bonzo	3280	MacAss	BR	1882	1880	3280	100.00
Auto_da_Índia	3230	GilVic	PT	1509	1500	3230	100.00
Folha_rota	3226	MacAss	BR	1878	1870	3226	100.00
Exortação_da_Guerra	3187	GilVic	PT	1513	1510	3187	100.00
O_jornal_e_o_livro	3148	MacAss	BR	1859	1850	3148	100.00
Livro_do_desassossego	3109	FerPes	PT	1982	1980	3109	100.00
Novela_e_conto	3054	AmaAma	BR	1976	1970	3054	100.00
A_invenção_do_dia_claro	3027	AlmNeg	PT	1921	1920	3027	100.00
O_Avejão	2995	RauBra	PT	1923	1920	2995	100.00
Poesias_Várias	2993	AMBB	PT	1795	1790	2993	100.00
A_Caçada_do_Malheiro	2925	CondFic	PT	1888	1880	2925	100.00
Na_arca	2739	MacAss	BR	1882	1880	2739	100.00
Um_cão_de_lata_ao_rabo	2725	MacAss	BR	1878	1870	2725	100.00
Elogio_da_vaidade	2673	MacAss	BR	1878	1870	2673	100.00
O_arroz_de_Palma	2672	FraAze	BR	2008	2000	2672	100.00
Habilidoso	2668	MacAss	BR	1885	1880	2668	100.00
Estorvo	2658	ChiBua	BR	1991	1990	2658	100.00
História_dos_Trinta_Dias	2646	MacAss	BR	1878	1870	2646	100.00
Filosofia_de_um_par_de_botas	2636	MacAss	BR	1878	1870	2636	100.00
A_caolha	2581	__UNDEF__	BR	1894	nada	2581	100.00
As_Valkírias	2545	PauCoe	BR	1992	1990	2545	100.00
Diálogo_sobre_a_Ressurreição	2532	GilVic	PT	1515	1510	2532	100.00
O_oráculo	2462	MacAss	BR	1866	1860	2462	100.00
Médico_é_remédio	2459	MacAss	BR	1883	1880	2459	100.00
Gente_de_Palmo_e_Meio	2385	AugGil	PT	1913	1910	2385	100.00
O_Craveiro_da_Janela	2379	AugGil	PT	1920	1920	2379	100.00
A_última_receita	2373	MacAss	BR	1875	1870	2373	100.00
À_Ilha_da_Maré	2153	ManBOli	BR	1705	1700	2153	100.00
A_Murraca	2143	CamCBra	PT	1866	1860	2143	100.00
Flor_anônima	2066	MacAss	BR	1897	1890	2066	100.00
Auto_da_Fé	2063	GilVic	PT	1510	1510	2063	100.00
Lição_Póstuma_(EmiMel)	2056	EmiBdM	BR	1933	1930	2056	100.00
Os_confundidos	2018	OsmLin	BR	2003	2000	2018	100.00
Vidros_quebrados	2004	MacAss	BR	1883	1880	2004	100.00
Os_Cravos	1999	CondFic	PT	1888	1880	1999	100.00
Antes_da_missa	1973	MacAss	BR	1878	1870	1973	100.00
Questões_de_maridos	1936	MacAss	BR	1883	1880	1936	100.00
O_Baile_do_Judeu	1930	IngSou	BR	1893	1890	1930	100.00
Poemas_Líricos	1890	GreMat	BR	1690	1690	1890	100.00
Aos_vinte_anos	1851	AluAze	BR	1865	1860	1851	100.00
João_Fernandes	1844	MacAss	BR	1894	1890	1844	100.00
Um_incêndio	1828	MacAss	BR	1906	1900	1828	100.00
O_Marquês_de_Torres_Novas	1802	CamCBra	PT	1849	1840	1802	100.00
Como_se_inventaram_os_almanaques	1754	MacAss	BR	1890	1890	1754	100.00
Auto_dos_Reis_Magos	1752	GilVic	PT	desc	__UNDEF__	1752	100.00
Eu_Sou_um_Homem_de_Bem	1710	RauBra	PT	1923	1920	1710	100.00
Três_consequências	1660	MacAss	BR	1883	1880	1660	100.00
Poemas_Dispersos	1617	ManLar	PT	1919	1910	1617	100.00
O_Rei_Imaginário	1616	RauBra	PT	1923	1920	1616	100.00
A_carteira	1591	MacAss	BR	1884	1880	1591	100.00
O_destinado	1580	MacAss	BR	1883	1880	1580	100.00
Antes_a_rocha_Tarpéia	1547	MacAss	BR	1887	1880	1547	100.00
Campo_de_Flores_Tomo_I	1537	JoadDeu	PT	1893	1890	1537	100.00
Privilégio_e_Prólogos	1508	GilVic	PT	1537	1530	1508	100.00
O_contrato	1500	MacAss	BR	1884	1880	1500	100.00
Outros_Textos	1434	AlmGar	PT	1848	1840	1434	100.00
Calor	1423	SonCou	BR	2005	2000	1423	100.00
História_comum	1340	MacAss	BR	1883	1880	1340	100.00
O_melhor_remédio	1309	MacAss	BR	1884	1880	1309	100.00
Trovas_à_morte_de_Inês_de_Castro	1270	GarRes	PT	1516	1510	1270	100.00
A_ceia_dos_cardeais	1263	JulDan	PT	1902	1900	1263	100.00
Curta_história	1215	MacAss	BR	1886	1880	1215	100.00
Um_dístico	1116	MacAss	BR	1886	1880	1116	100.00
Poemas_Satíricos	1110	GreMat	BR	1690	1690	1110	100.00
Orai_por_ele!	1060	MacAss	BR	1895	1890	1060	100.00
A_reforma_pelo_jornal	1031	MacAss	BR	1859	1850	1031	100.00
Poemas_Religiosos	927	GreMat	BR	1690	1690	927	100.00
Três_tesouros_perdidos	887	MacAss	BR	1858	1850	887	100.00
Tourada_em_Família	849	EmiEdu	PT	1895	1890	849	100.00
Auto_da_Visitação	796	GilVic	PT	1502	1500	796	100.00
Cherchez_la_femme	789	MacAss	BR	1881	1880	789	100.00
Pausa	756	MoaScl	BR	1995	1990	756	100.00
Cancioneiro_Geral_(Prólogo)	665	GarRes	PT	1516	1510	665	100.00
As_Três_Idades	452	CanFBra	BR	1895	1890	452	100.00
O_Visconde_de_Castilho	377	MacAss	BR	1875	1870	377	100.00
O_Gondoleiro_do_Amor	235	CasAlv	BR	1870	1870	235	100.00
Ultimo_Poema	106	AlmGar	PT	1853	1850	106	100.00
