"story_title","story_date_published","story_url","search_term_used"
"OUTRAGE ON SPAIN. I1","1918-07-17","http://newspapers.library.wales/view/4105314/4105315/9/","German+Submarine"
"THEWAR -o","1915-08-17","http://newspapers.library.wales/view/4099836/4099837/35/","German+Submarine"
"IU-BOAT INHUMANITY. I","1917-09-17","http://newspapers.library.wales/view/4104015/4104016/27/","German+Submarine"
"L U SIT A N8 AS SKIP PER.!","1918-01-11","http://newspapers.library.wales/view/4104515/4104516/16/","German+Submarine"
"------ISTRONGLY WORDED. i","1917-04-14","http://newspapers.library.wales/view/4103342/4103343/8/","German+Submarine"
"FAMOUS FEAT RECALLED. !","1918-01-12","http://newspapers.library.wales/view/4104520/4104521/25/","German+Submarine"
"TWO U-BOATS CONE i","1917-09-19","http://newspapers.library.wales/view/4104025/4104026/15/","German+Submarine"
"TO-DAY&apos;S WAR RESUME","1917-09-19","http://newspapers.library.wales/view/4104025/4104026/33/","German+Submarine"
"￼￼ GERMAN ADMISSIONS. I","1916-04-13","http://newspapers.library.wales/view/4101371/4101375/82/","German+Submarine"
"SET ON fE.I","1916-07-27","http://newspapers.library.wales/view/4101926/4101927/8/","German+Submarine"
"I CERMAN PIRATE FO LED","1915-11-26","http://newspapers.library.wales/view/4100483/4100484/22/","German+Submarine"
"FAILED TO SINK PIRATE.I","1915-04-08","http://newspapers.library.wales/view/4098936/4098937/9/","German+Submarine"
"THE LOSS OF THE FALABA. I","1915-04-08","http://newspapers.library.wales/view/4098936/4098939/54/","German+Submarine"
"[No title]","1915-04-10","http://newspapers.library.wales/view/4098954/4098959/78/","German+Submarine"
"SHIPPING AND THE WAR. I","1917-03-02","http://newspapers.library.wales/view/4103162/4103163/33/","German+Submarine"
"-...- _ - _ -_u - THE PIRATES&apos; COMPLAINT.","1915-03-13","http://newspapers.library.wales/view/4098755/4098756/9/","German+Submarine"
"HULL LINER TORPEDOEDI - - -)","1915-07-09","http://newspapers.library.wales/view/4099589/4099590/5/","German+Submarine"
"I I? rI i&quote; iHr *irE TABLES TURNED. ￼.","1915-03-29","http://newspapers.library.wales/view/4098870/4098876/103/","German+Submarine"
".GERMAN EXCUSE TO HOLLAND,!","1915-03-31","http://newspapers.library.wales/view/4098888/4098891/55/","German+Submarine"
"I VAIN EFFORT TO WARI RELIEF SHIP I","1915-04-15","http://newspapers.library.wales/view/4098990/4098991/12/","German+Submarine"
"I SET Ojf FIREI -————-——-","1915-06-25","http://newspapers.library.wales/view/4099487/4099492/68/","German+Submarine"
"FIGHTING THE U-BOAT.","1917-01-27","http://newspapers.library.wales/view/4102985/4102986/20/","German+Submarine"
"-c:-C-c-=.=I INDIGNANT SWEDES. ! j","1915-03-16","http://newspapers.library.wales/view/4098773/4098774/21/","German+Submarine"
"! TO-DAYS WAR RESUME I","1917-06-12","http://newspapers.library.wales/view/4103592/4103593/34/","German+Submarine"
"LOST ENEMY SUBMARINE. I","1917-01-31","http://newspapers.library.wales/view/4103006/4103008/49/","German+Submarine"
"I A MYTHICAL LOAN. I","1915-07-15","http://newspapers.library.wales/view/4099628/4099629/11/","German+Submarine"
"HAS NOT RETURNED","1915-06-16","http://newspapers.library.wales/view/4099427/4099428/4/","German+Submarine"
"U-BOAT&apos;S WARM TIME. I","1917-06-14","http://newspapers.library.wales/view/4103602/4103603/23/","German+Submarine"
"SATISFIED WITH RESULTS.! ____","1917-02-27","http://newspapers.library.wales/view/4103147/4103148/19/","German+Submarine"
"I U-BOAT&apos;S POOR SHOTS.","1916-08-22","http://newspapers.library.wales/view/4102072/4102073/19/","German+Submarine"
"DEUTSCHLAND AT SEA. : -<-I","1916-11-22","http://newspapers.library.wales/view/4102611/4102612/17/","German+Submarine"
"A Tara Survivor. I","1916-04-28","http://newspapers.library.wales/view/3413241/3413247/88/","German+Submarine"
"1 DIPLOMATIC DISASTER.","1916-05-10","http://newspapers.library.wales/view/4101505/4101506/11/","German+Submarine"
"MORE SHIPS SUNK. I","1916-08-14","http://newspapers.library.wales/view/4102023/4102024/13/","German+Submarine"
"ITHE ZEEBHUQCE AIR RAIDI","1916-03-22","http://newspapers.library.wales/view/4101238/4101239/5/","German+Submarine"
"- - - -CLAIM TO SINKING OF U BOAT.","1915-08-05","http://newspapers.library.wales/view/4099766/4099767/21/","German+Submarine"
"Borth Captain Honoured.i","1918-11-15","http://newspapers.library.wales/view/3414458/3414466/112/","German+Submarine"
"Barmouth&apos;s Zeeforugge Volunteer.","1918-05-31","http://newspapers.library.wales/view/3414239/3414244/53/","German+Submarine"
"-; SANK -A SUBMARINE, __I","1916-01-01","http://newspapers.library.wales/view/4092701/4092707/111/","German+Submarine"
"[No title]","1915-05-29","http://newspapers.library.wales/view/4114638/4114644/93/","German+Submarine"
"SHELLED BY ?UBMAR:NE.I","1915-04-24","http://newspapers.library.wales/view/4114573/4114580/107/","German+Submarine"
"A MYTHICAL LOAN.I","1915-07-17","http://newspapers.library.wales/view/4114729/4114736/130/","German+Submarine"
"GERMAN SUBMARINE ENTANGLED IN FISHING NET.","1914-11-07","http://newspapers.library.wales/view/3611327/3611329/6/","German+Submarine"
"/ LIT SIT AN [A. COMMANDER AT BARRY.","1915-12-31","http://newspapers.library.wales/view/4130387/4130393/35/","German+Submarine"
"BARRV OHIE ENGINEERj MISSING.. j —I","1916-04-14","http://newspapers.library.wales/view/4168891/4168898/51/","German+Submarine"
"i NINE THOUSAND TONS OF WHEAT CONK.","1917-06-22","http://newspapers.library.wales/view/4130612/4130614/14/","German+Submarine"
"I -,FIRST BELCIAN SKIPPER.I","1918-05-04","http://newspapers.library.wales/view/4110674/4110677/93/","German+Submarine"
"D.S.O. FOR SWANSEA SKIPPER.","1918-01-26","http://newspapers.library.wales/view/4110619/4110621/51/","German+Submarine"
"THE GLENART CASTLEj","1918-03-09","http://newspapers.library.wales/view/4110639/4110641/76/","German+Submarine"
"I &quote; HOSTILE ■TRANSPORT.&quote;!","1916-11-18","http://newspapers.library.wales/view/4093033/4093038/59/","German+Submarine"
"! THE DEUTSCHLAND.","1916-08-26","http://newspapers.library.wales/view/4092949/4092954/69/","German+Submarine"
"i SPANISH BOAT SUB-MARINED.","1916-04-08","http://newspapers.library.wales/view/4092823/4092829/103/","German+Submarine"
"IPIRATES STILL BUSY. I","1915-08-07","http://newspapers.library.wales/view/4114768/4114775/82/","German+Submarine"
"SUBMARINE CHASED.","1915-03-11","http://newspapers.library.wales/view/3857551/3857553/18/","German+Submarine"
"BRE5LAU TORPEDOED.","1915-07-29","http://newspapers.library.wales/view/3857731/3857738/56/","German+Submarine"
"GEItMA., SUBMARINE SUNK.","1915-07-01","http://newspapers.library.wales/view/3857695/3857702/88/","German+Submarine"
"I -LETTER$TON. I","1917-07-04","http://newspapers.library.wales/view/4119062/4119063/6/","German+Submarine"
"[No title]","1915-03-05","http://newspapers.library.wales/view/3585205/3585206/9/","German+Submarine"
"AUXILIARY CRUISER SUNK.j","1917-02-02","http://newspapers.library.wales/view/4122082/4122085/34/","German+Submarine"
"IDANISH STEAMER TORPEDOED.I","1915-05-21","http://newspapers.library.wales/view/4121281/4121288/89/","German+Submarine"
"TORPEDO THAT MISSED.","1915-05-28","http://newspapers.library.wales/view/4121290/4121292/9/","German+Submarine"
"I .ARMED LINER TORPEDOED.I","1918-08-02","http://newspapers.library.wales/view/4124741/4124748/81/","German+Submarine"
"[No title]","1915-09-17","http://newspapers.library.wales/view/4121434/4121436/15/","German+Submarine"
"ITHE &quote;BLOCKADE.&quote;","1915-07-02","http://newspapers.library.wales/view/4121335/4121337/23/","German+Submarine"
"PIRATES&apos; WEEK&apos;S WORK. I","1915-07-02","http://newspapers.library.wales/view/4121335/4121338/35/","German+Submarine"
"[No title]","1914-10-30","http://newspapers.library.wales/view/4121020/4121022/14/","German+Submarine"
"IHEROES OF PEACE AND WAn.","1914-11-13","http://newspapers.library.wales/view/4121038/4121045/74/","German+Submarine"
"FISHERMAN HERO REWARDED. I","1915-12-31","http://newspapers.library.wales/view/4121569/4121572/26/","German+Submarine"
"FRENCH LINER&apos;S ESCAPE. -","1916-03-24","http://newspapers.library.wales/view/4121677/4121683/105/","German+Submarine"
"A SUBMARINE STORY. j","1918-07-19","http://newspapers.library.wales/view/4124723/4124725/11/","German+Submarine"
"American Armed Liner","1917-05-03","http://newspapers.library.wales/view/4013726/4013727/7/","German+Submarine"
"[No title]","1917-02-23","http://newspapers.library.wales/view/4241466/4241470/34/","German+Submarine"
"[No title]","1916-07-14","http://newspapers.library.wales/view/4242114/4242120/44/","German+Submarine"
"STEAMER DELUDES SUBMARINE. I","1915-01-29","http://newspapers.library.wales/view/4121137/4121140/33/","German+Submarine"
"Lusitania Crime.","1915-05-15","http://newspapers.library.wales/view/3579644/3579649/69/","German+Submarine"
"ANOTHER GONE?I","1915-03-13","http://newspapers.library.wales/view/4092341/4092348/101/","German+Submarine"
"CERTIFIED CONTRA BAND.","1915-07-10","http://newspapers.library.wales/view/4092476/4092482/89/","German+Submarine"
"U-BOAT MURDERS. -I","1917-01-05","http://newspapers.library.wales/view/4102860/4102864/90/","German+Submarine"
"-SKEWEN VICTIM -OF PIRATES I","1915-06-09","http://newspapers.library.wales/view/4099379/4099385/111/","German+Submarine"
"JU-BOAT &apos;ESCAPES)","1917-10-08","http://newspapers.library.wales/view/4104105/4104106/19/","German+Submarine"
"U-BOAT -BASES,&apos;I","1917-10-09","http://newspapers.library.wales/view/4104110/4104111/27/","German+Submarine"
"I U BOATS AT -WORK.-I","1916-11-20","http://newspapers.library.wales/view/4102597/4102598/8/","German+Submarine"
"ENEMY NAVAL lOSSES I","1917-10-01","http://newspapers.library.wales/view/4104075/4104076/9/","German+Submarine"
"- - - .- - - NORWAY&apos;S PROTESTI t","1915-08-19","http://newspapers.library.wales/view/4099850/4099851/31/","German+Submarine"
"I SELF-CONDEMNEDi","1916-04-15","http://newspapers.library.wales/view/4101385/4101386/22/","German+Submarine"
"U-BOAT TRAPPED. I .-","1918-02-15","http://newspapers.library.wales/view/4104665/4104666/32/","German+Submarine"
"WAR ON FISHERMEN.","1916-08-01","http://newspapers.library.wales/view/4101954/4101955/20/","German+Submarine"
"MORE TRAWLERS 8UNKI","1916-08-04","http://newspapers.library.wales/view/4101973/4101974/24/","German+Submarine"
"7:- -:- - - &apos; I VICTIMS OF GERMAN PIRATES I","1915-07-13","http://newspapers.library.wales/view/4099614/4099619/106/","German+Submarine"
"*.■ .. ! THE DEUTSCHLAND.","1916-07-25","http://newspapers.library.wales/view/4101912/4101918/113/","German+Submarine"
"ITHEWAR","1915-07-05","http://newspapers.library.wales/view/4099557/4099558/27/","German+Submarine"
"TH E WAR I&apos; ; *—f;","1915-09-06","http://newspapers.library.wales/view/4099955/4099956/33/","German+Submarine"
"SKEWEN VICTIM OF PIRATES. ¡","1915-06-12","http://newspapers.library.wales/view/4114664/4114676/244/","German+Submarine"
"i &quote;U&quote; BOATS BUSY ! !-..--.-i","1916-11-25","http://newspapers.library.wales/view/4093040/4093042/16/","German+Submarine"
"I HOW THE GERMAN SUBMARINE-i .WAS UN.","1914-08-15","http://newspapers.library.wales/view/4114149/4114154/67/","German+Submarine"
"IVictim of German Submarine.","1916-06-21","http://newspapers.library.wales/view/4118792/4118794/18/","German+Submarine"
"IU BOAT&apos;S LATEST. I","1915-08-20","http://newspapers.library.wales/view/4121398/4121401/44/","German+Submarine"
"SUBMARINE DEFIED. I","1915-12-10","http://newspapers.library.wales/view/4121542/4121548/73/","German+Submarine"
"NORWEGIAN SKIPPER&apos;S STORY.","1916-11-10","http://newspapers.library.wales/view/4121974/4121980/71/","German+Submarine"
"I MORE U-BOAT MTIRDERS.","1917-09-21","http://newspapers.library.wales/view/4122379/4122382/48/","German+Submarine"
",TRAWLERS&apos; FIGHT WITH SUBMARINES","1917-05-11","http://newspapers.library.wales/view/4122208/4122210/38/","German+Submarine"
"I NORWEGIAN VESSEL RESCUED AND U BOAT MEN CAPTURED.","1916-12-01","http://newspapers.library.wales/view/4122001/4122007/93/","German+Submarine"
"LUSITANIA VERDICT. I","1915-05-21","http://newspapers.library.wales/view/4121281/4121284/27/","German+Submarine"
"On Board the &apos;Graphic&apos;","1915-02-06","http://newspapers.library.wales/view/4122946/4122947/14/","German+Submarine"
"&apos;&quote;ON THE SEA. •N.","1914-09-16","http://newspapers.library.wales/view/4097153/4097157/40/","German+Submarine"
"!lWO RAiBERS EC-IAMD STAY UNBER.","1915-03-13","http://newspapers.library.wales/view/4092341/4092343/13/","German+Submarine"
"I TRAWLERS BLOWN UP.","1915-06-12","http://newspapers.library.wales/view/4114664/4114671/108/","German+Submarine"
"GERMAN BRUTALITY AT SEA.","1917-03-24","http://newspapers.library.wales/view/3978874/3978882/92/","German+Submarine"
"FISHER-FOLK MURDERED. I","1915-04-23","http://newspapers.library.wales/view/4121245/4121247/17/","German+Submarine"
"IFALABA JUDGMENT.","1915-07-16","http://newspapers.library.wales/view/4121353/4121356/42/","German+Submarine"
"Pathfinder Avenged. I —0.","1914-09-17","http://newspapers.library.wales/view/4012892/4012893/5/","German+Submarine"
"IESCAPED STEAMER AT SWANSEA I","1915-05-08","http://newspapers.library.wales/view/3977994/3978002/102/","German+Submarine"
"[No title]","1917-02-01","http://newspapers.library.wales/view/4013635/4013640/62/","German+Submarine"
"&quote; PAINFUL DUTY.&quote; I","1915-04-10","http://newspapers.library.wales/view/4092368/4092375/122/","German+Submarine"
"TORPEDOED IN HIS BATH.","1914-11-07","http://newspapers.library.wales/view/3977760/3977766/110/","German+Submarine"
"i &quote;PROMPt AOTiCr 1 ] -","1915-07-24","http://newspapers.library.wales/view/4092494/4092500/83/","German+Submarine"
"I 1 SENSATIONAL U.SI -STATEMENT.i","1915-10-09","http://newspapers.library.wales/view/4092593/4092596/48/","German+Submarine"
"! PAST THE ROCK.1 I-&quote;&apos;-","1915-11-13","http://newspapers.library.wales/view/4092638/4092645/148/","German+Submarine"
"THREE NEUTRALS AT ONE BLOW.&apos;","1915-02-27","http://newspapers.library.wales/view/4092323/4092329/120/","German+Submarine"
"I . I .UJ4. ! I--","1915-06-19","http://newspapers.library.wales/view/4092449/4092454/65/","German+Submarine"
"FRANK SUBMARINE I SKIPPER.I","1915-06-19","http://newspapers.library.wales/view/4092449/4092456/114/","German+Submarine"
"[No title]","1915-06-26","http://newspapers.library.wales/view/4092458/4092465/123/","German+Submarine"
"ME8 THE SMA?E. j DODGED THE SUBMAR!NE. j -I","1915-01-25","http://newspapers.library.wales/view/4098319/4098324/75/","German+Submarine"
"I Answer to a General Question.","1914-09-23","http://newspapers.library.wales/view/4097197/4097203/60/","German+Submarine"
"! THEWAR i i-","1916-02-01","http://newspapers.library.wales/view/4100923/4100924/24/","German+Submarine"
"1 PfRAmTFAlE? f I ! --!","1915-03-05","http://newspapers.library.wales/view/4098696/4098697/18/","German+Submarine"
"SPAIN AND U-BOATS.I","1917-05-14","http://newspapers.library.wales/view/4103467/4103468/10/","German+Submarine"
"SPANISH PETROL FOR PIRATES","1915-09-10","http://newspapers.library.wales/view/4099983/4099984/36/","German+Submarine"
"11 000 OFFERED ———-0———","1915-05-24","http://newspapers.library.wales/view/4099271/4099272/13/","German+Submarine"
"[No title]","1915-05-27","http://newspapers.library.wales/view/4099292/4099298/105/","German+Submarine"
"TO-DAY&apos;S WlAh RESUME","1916-05-24","http://newspapers.library.wales/view/4101569/4101570/34/","German+Submarine"
"SUBMARINE VICTIM i","1915-06-01","http://newspapers.library.wales/view/4099324/4099329/95/","German+Submarine"
"-LIFE ON A U BOAT. I","1916-06-07","http://newspapers.library.wales/view/4101641/4101642/6/","German+Submarine"
"CAPTAkN BLAIKIE&apos;S CASE. _)","1916-12-22","http://newspapers.library.wales/view/4102795/4102796/20/","German+Submarine"
"TO-DAYS WAR RESUME","1918-03-14","http://newspapers.library.wales/view/4104788/4104789/28/","German+Submarine"
"IU-BOAT LOSSES.I","1918-02-21","http://newspapers.library.wales/view/4104690/4104691/21/","German+Submarine"
"DAYLIGHT ATTACK.I","1918-06-08","http://newspapers.library.wales/view/4105145/4105146/14/","German+Submarine"
"THE ASKEWS. I","1917-10-18","http://newspapers.library.wales/view/4104150/4104151/24/","German+Submarine"
"BRITISH VESSELS SUNK","1915-08-02","http://newspapers.library.wales/view/4099745/4099750/70/","German+Submarine"
"WAR AND NEUTRALS.t","1917-03-19","http://newspapers.library.wales/view/4103232/4103233/10/","German+Submarine"
"NOT AFRAID OF PIRATES, ;","1916-08-16","http://newspapers.library.wales/view/4102037/4102041/96/","German+Submarine"
"t BOUND FROM SWANSEA.i","1916-11-17","http://newspapers.library.wales/view/4102581/4102582/36/","German+Submarine"
