comunidad_autonoma,provincia,poblacion,lat,lng
Andalucía,Jaén,Bedmar y Garcíez,37.82271,-3.411761
Andalucía,Jaén,Begíjar,37.98452,-3.53483
Andalucía,Jaén,Bélmez de la Moraleda,37.7239,-3.38222
Andalucía,Jaén,Benatae,38.35257,-2.650866
Andalucía,Jaén,Cabra del Santo Cristo,37.70535,-3.286108
Andalucía,Jaén,Cambil,37.67691,-3.565627
Andalucía,Jaén,Campillo de Arenas,37.55593,-3.635789
Andalucía,Jaén,Canena,38.04868,-3.482172
Andalucía,Jaén,Carboneros,38.22952,-3.631522
Andalucía,Jaén,Cárcheles,37.6533,-3.635799
Andalucía,Jaén,Carolina (La),38.27468,-3.615412
Andalucía,Jaén,Castellar,38.25621,-3.131925
Andalucía,Jaén,Castillo de Locubín,37.52826,-3.943678
Andalucía,Jaén,Cazalilla,37.9846,-3.882231
Andalucía,Jaén,Cazorla,37.91055,-3.002167
Andalucía,Jaén,Chiclana de Segura,38.31147,-3.042188
Andalucía,Jaén,Chilluévar,38.00106,-3.031099
Andalucía,Jaén,Escañuela,37.87872,-4.033281
Andalucía,Jaén,Espelúy,38.03308,-3.861802
Andalucía,Jaén,Frailes,37.48515,-3.838214
Andalucía,Jaén,Fuensanta de Martos,37.64784,-3.906
Andalucía,Jaén,Fuerte del Rey,37.87396,-3.884589
Andalucía,Jaén,Génave,38.43014,-2.732766
Andalucía,Jaén,Guardia de Jaén (La),37.74164,-3.692717
Andalucía,Jaén,Guarromán,38.18151,-3.686501
Andalucía,Jaén,Higuera de Calatrava,37.7969,-4.154945
Andalucía,Jaén,Hinojares,37.71555,-2.999204
Andalucía,Jaén,Hornos,38.21679,-2.720247
Andalucía,Jaén,Huelma,37.64524,-3.455428
Andalucía,Jaén,Huesa,37.76411,-3.078167
Andalucía,Jaén,Ibros,38.02261,-3.502375
Andalucía,Jaén,Iruela (La),37.92038,-2.993985
Andalucía,Jaén,Iznatoraf,38.15744,-3.032914
Andalucía,Jaén,Jabalquinto,38.01932,-3.724704
Andalucía,Jaén,Jaén,37.76574,-3.789518
Andalucía,Jaén,Jamilena,37.74709,-3.912299
Andalucía,Jaén,Jimena,37.84158,-3.476529
Andalucía,Jaén,Jódar,37.84398,-3.352545
Andalucía,Jaén,Lahiguera,37.97049,-3.989164
Andalucía,Jaén,Larva,37.75892,-3.20015
Andalucía,Jaén,Linares,38.09362,-3.635844
Andalucía,Jaén,Lopera,37.94367,-4.214694
Andalucía,Jaén,Lupión,37.99656,-3.546936
Andalucía,Jaén,Mancha Real,37.78617,-3.612393
Andalucía,Jaén,Marmolejo,38.04433,-4.170608
Andalucía,Jaén,Martos,37.72278,-3.966259
Andalucía,Jaén,Mengíbar,37.96833,-3.808806
Andalucía,Jaén,Montizón,38.34243,-3.103404
Andalucía,Jaén,Navas de San Juan,38.18464,-3.315369
Andalucía,Jaén,Noalejo,37.52939,-3.653675
Andalucía,Jaén,Orcera,38.31738,-2.664912
Andalucía,Jaén,Peal de Becerro,37.91332,-3.121655
Andalucía,Jaén,Pegalajar,37.73797,-3.651098
Andalucía,Jaén,Porcuna,37.87086,-4.184721
Andalucía,Jaén,Pozo Alcón,37.70512,-2.93436
Andalucía,Jaén,Puente de Génave,38.35323,-2.804408
Andalucía,Jaén,Puerta de Segura (La),38.34861,-2.737147
Andalucía,Jaén,Quesada,37.8451,-3.067591
Andalucía,Jaén,Rus,38.04807,-3.462054
Andalucía,Jaén,Sabiote,38.06915,-3.306595
Andalucía,Jaén,Santa Elena,38.33911,-3.539236
Andalucía,Jaén,Santiago-Pontones,38.1,-2.55
Andalucía,Jaén,Santiago de Calatrava,37.75299,-4.169107
Andalucía,Jaén,Santisteban del Puerto,38.24746,-3.206428
Andalucía,Jaén,Santo Tomé,38.02818,-3.101844
Andalucía,Jaén,Segura de la Sierra,38.29776,-2.651513
Andalucía,Jaén,Siles,38.38734,-2.58131
Andalucía,Jaén,Sorihuela del Guadalimar,38.23954,-3.054152
Andalucía,Jaén,Torre del Campo,37.77657,-3.895521
Andalucía,Jaén,Torreblascopedro,37.99618,-3.638916
Andalucía,Jaén,Torredonjimeno,37.76543,-3.959263
Andalucía,Jaén,Torreperogil,38.0345,-3.287597
Andalucía,Jaén,Torres,37.78608,-3.510031
Andalucía,Jaén,Torres de Albánchez,38.41451,-2.677051
Andalucía,Jaén,Úbeda,38.00809,-3.368519
Andalucía,Jaén,Valdepeñas de Jaén,37.59034,-3.819645
Andalucía,Jaén,Vilches,38.20467,-3.507662
Andalucía,Jaén,Villacarrillo,38.11541,-3.087194
Andalucía,Jaén,Villanueva de la Reina,38.00499,-3.919512
Andalucía,Jaén,Villanueva del Arzobispo,38.16934,-3.010099
Andalucía,Jaén,Villardompardo,37.83969,-4.001286
Andalucía,Jaén,Villares (Los),37.68932,-3.81857
Andalucía,Jaén,Villarrodrigo,38.48793,-2.636272
Andalucía,Jaén,Villatorres,37.9313,-3.692753
Andalucía,Málaga,Alameda,37.20783,-4.658073
Andalucía,Málaga,Alcaucín,36.90263,-4.114147
Andalucía,Málaga,Alfarnate,36.99511,-4.260656
Andalucía,Málaga,Alfarnatejo,36.97935,-4.272528
Andalucía,Málaga,Algarrobo,36.77216,-4.039314
Andalucía,Málaga,Algatocín,36.57289,-5.276559
Andalucía,Málaga,Alhaurín de la Torre,36.66836,-4.552967
Andalucía,Málaga,Alhaurín el Grande,36.64186,-4.691447
Andalucía,Málaga,Almáchar,36.80859,-4.217409
Andalucía,Málaga,Almargen,37.00392,-5.021193
Andalucía,Málaga,Almogía,36.82528,-4.540719
Andalucía,Málaga,Álora,36.82264,-4.706715
Andalucía,Málaga,Alozaina,36.72768,-4.85646
Andalucía,Málaga,Alpandeire,36.63317,-5.202244
Andalucía,Málaga,Antequera,37.01938,-4.562885
Andalucía,Málaga,Árchez,36.83739,-3.990186
Andalucía,Málaga,Archidona,37.09481,-4.387545
Andalucía,Málaga,Ardales,36.87798,-4.846642
Andalucía,Málaga,Arenas,36.81469,-4.043716
Andalucía,Málaga,Arriate,36.79936,-5.140064
Andalucía,Málaga,Atajate,36.63999,-5.245177
Andalucía,Málaga,Benadalid,36.60577,-5.268939
Andalucía,Málaga,Benahavís,36.52446,-5.046305
Andalucía,Málaga,Benalauría,36.59402,-5.261163
Andalucía,Málaga,Benalmádena,36.59523,-4.573368
Andalucía,Málaga,Benamargosa,36.83208,-4.19239
Andalucía,Málaga,Benamocarra,36.7912,-4.159968
Andalucía,Málaga,Benaoján,36.71874,-5.25315
Andalucía,Málaga,Benarrabá,36.55169,-5.276832
Andalucía,Málaga,Borge (El),36.81446,-4.23489
Andalucía,Málaga,Burgo (El),36.78993,-4.946407
Andalucía,Málaga,Campillos,37.04541,-4.861525
Andalucía,Málaga,Cañete la Real,36.95146,-5.024308
Andalucía,Málaga,Canillas de Aceituno,36.87345,-4.082042
Andalucía,Málaga,Canillas de Albaida,36.84607,-3.987585
Andalucía,Málaga,Carratraca,36.85158,-4.818239
Andalucía,Málaga,Cartajima,36.6454,-5.153931
Andalucía,Málaga,Cártama,36.71131,-4.630741
Andalucía,Málaga,Casabermeja,36.89404,-4.428977
Andalucía,Málaga,Casarabonela,36.78524,-4.842167
Andalucía,Málaga,Casares,36.44333,-5.273519
Andalucía,Málaga,Coín,36.65871,-4.760344
Andalucía,Málaga,Colmenar,36.90502,-4.335212
Andalucía,Málaga,Comares,36.84872,-4.247061
Andalucía,Málaga,Cómpeta,36.833,-3.974872
Andalucía,Málaga,Cortes de la Frontera,36.61691,-5.342681
Andalucía,Málaga,Cuevas Bajas,37.23587,-4.489641
Andalucía,Málaga,Cuevas de San Marcos,37.26963,-4.414079
Andalucía,Málaga,Cuevas del Becerro,36.87637,-5.045729
Andalucía,Málaga,Cútar,36.83069,-4.228007
Andalucía,Málaga,Estepona,36.42477,-5.144903
Andalucía,Málaga,Faraján,36.6162,-5.189152
Andalucía,Málaga,Frigiliana,36.79252,-3.898076
Andalucía,Málaga,Fuengirola,36.53901,-4.624353
Andalucía,Málaga,Fuente de Piedra,37.13463,-4.729656
Andalucía,Málaga,Gaucín,36.5183,-5.317524
Andalucía,Málaga,Genalguacil,36.54427,-5.235879
Andalucía,Málaga,Guaro,36.65645,-4.833355
Andalucía,Málaga,Humilladero,37.11469,-4.703457
Andalucía,Málaga,Igualeja,36.63033,-5.122461
Andalucía,Málaga,Istán,36.58216,-4.949401
Andalucía,Málaga,Iznate,36.77612,-4.18356
Andalucía,Málaga,Jimera de Líbar,36.65202,-5.273455
Andalucía,Málaga,Jubrique,36.56432,-5.215247
Andalucía,Málaga,Júzcar,36.62506,-5.170815
Andalucía,Málaga,Macharaviaya,36.76239,-4.213979
Andalucía,Málaga,Málaga,36.71965,-4.420019
Andalucía,Málaga,Manilva,36.37706,-5.249271
Andalucía,Málaga,Marbella,36.50994,-4.886352
Andalucía,Málaga,Mijas,36.5957,-4.637619
Andalucía,Málaga,Moclinejo,36.7712,-4.254001
Andalucía,Málaga,Mollina,37.12564,-4.657106
Andalucía,Málaga,Monda,36.63018,-4.831124
Andalucía,Málaga,Montejaque,36.73365,-5.251382
Andalucía,Málaga,Nerja,36.74503,-3.876649
Andalucía,Málaga,Ojén,36.56424,-4.856492
Andalucía,Málaga,Parauta,36.65533,-5.129627
Andalucía,Málaga,Periana,36.92694,-4.187304
Andalucía,Málaga,Pizarra,36.76717,-4.707456
Andalucía,Málaga,Pujerra,36.6127,-5.149421
Andalucía,Málaga,Rincón de la Victoria,36.71566,-4.275504
Andalucía,Málaga,Riogordo,36.91491,-4.293622
Andalucía,Málaga,Ronda,36.74196,-5.166412
Andalucía,Málaga,Salares,36.85496,-4.024393
Andalucía,Málaga,Sayalonga,36.79799,-4.011899
Andalucía,Málaga,Sedella,36.86289,-4.03307
Andalucía,Málaga,Sierra de Yeguas,37.12461,-4.868739
Andalucía,Málaga,Teba,36.98348,-4.920274
Andalucía,Málaga,Tolox,36.68674,-4.904676
Andalucía,Málaga,Torremolinos,36.62179,-4.500273
Andalucía,Málaga,Torrox,36.75845,-3.952617
Andalucía,Málaga,Totalán,36.76529,-4.297044
Andalucía,Málaga,Valle de Abdalajís,36.93133,-4.682709
Andalucía,Málaga,Vélez-Málaga,36.77864,-4.100675
Andalucía,Málaga,Villanueva de Algaidas,37.18628,-4.450837
Andalucía,Málaga,Villanueva de Tapia,37.18035,-4.335978
Andalucía,Málaga,Villanueva del Rosario,36.99622,-4.364309
Andalucía,Málaga,Villanueva del Trabuco,37.02825,-4.338388
Andalucía,Málaga,Viñuela,36.8628,-4.141331
Andalucía,Málaga,Yunquera,36.73168,-4.920869
Andalucía,Sevilla,Aguadulce,37.25283,-4.991125
Andalucía,Sevilla,Alanís,38.03748,-5.715293
Andalucía,Sevilla,Albaida del Aljarafe,37.42702,-6.165926
Andalucía,Sevilla,Alcalá de Guadaíra,37.33833,-5.844032
Andalucía,Sevilla,Alcalá del Río,37.51827,-5.978236
Andalucía,Sevilla,Alcolea del Río,37.61416,-5.671293
Andalucía,Sevilla,Algaba (La),37.46177,-6.013736
Andalucía,Sevilla,Algámitas,37.01501,-5.149775
Andalucía,Sevilla,Almadén de la Plata,37.87345,-6.079766
Andalucía,Sevilla,Almensilla,37.30904,-6.113987
Andalucía,Sevilla,Arahal,37.2641,-5.542829
Andalucía,Sevilla,Aznalcázar,37.30518,-6.248415
Andalucía,Sevilla,Aznalcóllar,37.52354,-6.269565
Andalucía,Sevilla,Badolatosa,37.30871,-4.672858
Andalucía,Sevilla,Benacazón,37.35343,-6.199005
Andalucía,Sevilla,Bollullos de la Mitación,37.34011,-6.138757
Andalucía,Sevilla,Bormujos,37.37101,-6.070961
Andalucía,Sevilla,Brenes,37.55057,-5.873065
Andalucía,Sevilla,Burguillos,37.58725,-5.967274
Andalucía,Sevilla,Cabezas de San Juan (Las),36.98133,-5.940864
Andalucía,Sevilla,Camas,37.40087,-6.032911
Andalucía,Sevilla,Campana (La),37.56945,-5.425768
Andalucía,Sevilla,Cañada Rosal,37.59894,-5.210358
Andalucía,Sevilla,Cantillana,37.60867,-5.825826
Andalucía,Sevilla,Carmona,37.47102,-5.642328
Andalucía,Sevilla,Carrión de los Céspedes,37.36847,-6.328958
Andalucía,Sevilla,Casariche,37.29389,-4.759532
Andalucía,Sevilla,Castilblanco de los Arroyos,37.67459,-5.9893
Andalucía,Sevilla,Castilleja de Guzmán,37.40865,-6.057408
Andalucía,Sevilla,Castilleja de la Cuesta,37.38644,-6.051838
Andalucía,Sevilla,Castilleja del Campo,37.38591,-6.33445
Andalucía,Sevilla,Castillo de las Guardas (El),37.6916,-6.314299
Andalucía,Sevilla,Cazalla de la Sierra,37.9296,-5.760799
Andalucía,Sevilla,Constantina,37.87227,-5.619115
Andalucía,Sevilla,Coria del Río,37.28506,-6.051814
Andalucía,Sevilla,Coripe,36.97023,-5.441308
Andalucía,Sevilla,Coronil (El),37.08228,-5.633467
Andalucía,Sevilla,Corrales (Los),37.09732,-4.98291
Andalucía,Sevilla,Cuervo de Sevilla (El),36.85136,-6.041625
Andalucía,Sevilla,Dos Hermanas,37.28318,-5.922242
Andalucía,Sevilla,Écija,37.54093,-5.079953
Andalucía,Sevilla,Espartinas,37.37997,-6.123577
Andalucía,Sevilla,Estepa,37.29147,-4.878506
Andalucía,Sevilla,Fuentes de Andalucía,37.46221,-5.348385
Andalucía,Sevilla,Garrobo (El),37.62539,-6.172421
Andalucía,Sevilla,Gelves,37.33677,-6.025333
Andalucía,Sevilla,Gerena,37.52553,-6.157654
Andalucía,Sevilla,Gilena,37.25134,-4.913494
Andalucía,Sevilla,Gines,37.38713,-6.078264
Andalucía,Sevilla,Guadalcanal,38.09198,-5.821165
Andalucía,Sevilla,Guillena,37.53902,-6.052268
Andalucía,Sevilla,Herrera,37.36176,-4.850014
Andalucía,Sevilla,Huévar del Aljarafe,37.35599,-6.27659
Andalucía,Sevilla,Isla Mayor,37.13356,-6.162807
Andalucía,Sevilla,Lantejuela (La),37.35353,-5.222986
Andalucía,Sevilla,Lebrija,36.91951,-6.078367
Andalucía,Sevilla,Lora de Estepa,37.26869,-4.827815
Andalucía,Sevilla,Lora del Río,37.65923,-5.526284
Andalucía,Sevilla,Luisiana (La),37.52613,-5.248721
Andalucía,Sevilla,Madroño (El),37.64548,-6.511699
Andalucía,Sevilla,Mairena del Alcor,37.37316,-5.747595
Andalucía,Sevilla,Mairena del Aljarafe,37.34449,-6.065354
Andalucía,Sevilla,Marchena,37.32972,-5.416465
Andalucía,Sevilla,Marinaleda,37.37473,-4.953792
Andalucía,Sevilla,Martín de la Jara,37.10655,-4.962173
Andalucía,Sevilla,Molares (Los),37.15531,-5.719529
Andalucía,Sevilla,Montellano,36.99564,-5.570882
Andalucía,Sevilla,Morón de la Frontera,37.1223,-5.451869
Andalucía,Sevilla,Navas de la Concepción (Las),37.93347,-5.464808
Andalucía,Sevilla,Olivares,37.41868,-6.155926
Andalucía,Sevilla,Osuna,37.23697,-5.102748
Andalucía,Sevilla,Palacios y Villafranca (Los),37.15859,-5.924166
Andalucía,Sevilla,Palomares del Río,37.32256,-6.057716
Andalucía,Sevilla,Paradas,37.28981,-5.497219
Andalucía,Sevilla,Pedrera,37.22301,-4.896754
Andalucía,Sevilla,Pedroso (El),37.84222,-5.763515
Andalucía,Sevilla,Peñaflor,37.70726,-5.346412
Andalucía,Sevilla,Pilas,37.30167,-6.302449
Andalucía,Sevilla,Pruna,36.97364,-5.222943
Andalucía,Sevilla,Puebla de Cazalla (La),37.22441,-5.31227
Andalucía,Sevilla,Puebla de los Infantes (La),37.77852,-5.388995
Andalucía,Sevilla,Puebla del Río (La),37.26748,-6.062557
Andalucía,Sevilla,Real de la Jara (El),37.95061,-6.1559
Andalucía,Sevilla,Rinconada (La),37.4878,-5.979309
Andalucía,Sevilla,Roda de Andalucía (La),37.20099,-4.779276
Andalucía,Sevilla,Ronquillo (El),37.72555,-6.176963
Andalucía,Sevilla,Rubio (El),37.3557,-4.988925
Andalucía,Sevilla,Salteras,37.41824,-6.111633
Andalucía,Sevilla,San Juan de Aznalfarache,37.35838,-6.035451
Andalucía,Sevilla,San Nicolás del Puerto,37.99353,-5.653036
Andalucía,Sevilla,Sanlúcar la Mayor,37.38578,-6.201977
Andalucía,Sevilla,Santiponce,37.43869,-6.038414
Andalucía,Sevilla,Saucejo (El),37.07005,-5.096187
Andalucía,Sevilla,Sevilla,37.38264,-5.996295
Andalucía,Sevilla,Tocina,37.60978,-5.733069
Andalucía,Sevilla,Tomares,37.37404,-6.045198
Andalucía,Sevilla,Umbrete,37.36993,-6.157722
Andalucía,Sevilla,Utrera,37.18142,-5.781507
Andalucía,Sevilla,Valencina de la Concepción,37.41601,-6.076959
Andalucía,Sevilla,Villamanrique de la Condesa,37.2463,-6.306533
Andalucía,Sevilla,Villanueva de San Juan,37.05036,-5.175473
Andalucía,Sevilla,Villanueva del Ariscal,37.39572,-6.141313
Andalucía,Sevilla,Villanueva del Río y Minas,37.6601,-5.714389
Andalucía,Sevilla,Villaverde del Río,37.58805,-5.873684
Andalucía,Sevilla,Viso del Alcor (El),37.38826,-5.719357
Aragón,Huesca,Abiego,42.12121,-0.0710325
Aragón,Huesca,Abizanda,42.24253,0.1962168
Aragón,Huesca,Adahuesca,42.14478,-0.0074547
Aragón,Huesca,Agüero,42.35485,-0.7945753
Aragón,Huesca,Aínsa-Sobrarbe,42.41556,0.1469093
Aragón,Huesca,Aisa,42.68278,0.6169444
Aragón,Huesca,Albalate de Cinca,41.72295,0.145821
Aragón,Huesca,Albalatillo,41.73671,-0.1505924
Aragón,Huesca,Albelda,41.86542,0.4611521
Aragón,Huesca,Albero Alto,42.05005,-0.3374676
Aragón,Huesca,Albero Bajo,42.0252,-0.3813607
Aragón,Huesca,Alberuela de Tubo,41.9088,-0.2136612
Aragón,Huesca,Alcalá de Gurrea,42.06782,-0.6856087
Aragón,Huesca,Alcalá del Obispo,42.07784,-0.2930976
Aragón,Huesca,Alcampell,41.9059,0.4318866
Aragón,Huesca,Alcolea de Cinca,41.71719,0.1180138
Aragón,Huesca,Alcubierre,41.8068,-0.4514643
Aragón,Huesca,Alerre,42.16312,-0.462901
Aragón,Huesca,Alfántega,41.82908,0.1477768
Aragón,Huesca,Almudévar,42.03736,-0.5796334
Aragón,Huesca,Almunia de San Juan,41.93567,0.24484
Aragón,Huesca,Almuniente,41.94961,-0.4104751
Aragón,Huesca,Alquézar,42.17119,0.0240388
Aragón,Huesca,Altorricón,41.80322,0.4131394
Aragón,Huesca,Angüés,42.11126,-0.153561
Aragón,Huesca,Ansó,42.75754,-0.8281171
Aragón,Huesca,Antillón,42.0359,-0.1623112
Aragón,Huesca,Aragüés del Puerto,42.70673,-0.6700809
Aragón,Huesca,Arén,42.25887,0.7209243
Aragón,Huesca,Argavieso,42.05301,-0.2790706
Aragón,Huesca,Arguis,42.31468,-0.4385688
Aragón,Huesca,Ayerbe,42.27497,-0.6887537
Aragón,Huesca,Azanuy-Alins,41.9738,0.3116778
Aragón,Huesca,Azara,42.06894,-0.0314073
Aragón,Huesca,Azlor,42.09446,-0.0439338
Aragón,Huesca,Baélls,41.95377,0.4596325
Aragón,Huesca,Bailo,42.51,-0.8113827
Aragón,Huesca,Baldellou,41.91793,0.5468061
Aragón,Huesca,Ballobar,41.62202,0.1911941
Aragón,Huesca,Banastás,42.18112,-0.4504838
Aragón,Huesca,Barbastro,42.0348,0.1239805
Aragón,Huesca,Barbués,41.97961,-0.419158
Aragón,Huesca,Barbuñales,42.02539,-0.0875083
Aragón,Huesca,Bárcabo,42.24125,0.0694723
Aragón,Huesca,Belver de Cinca,41.68973,0.1784385
Aragón,Huesca,Benabarre,42.10639,0.4791799
Aragón,Huesca,Benasque,42.60514,0.5239731
Aragón,Huesca,Berbegal,41.96134,-0.0015523
Aragón,Huesca,Bielsa,42.6338,0.2184766
Aragón,Huesca,Bierge,42.16133,-0.0829719
Aragón,Huesca,Biescas,42.62798,-0.3246984
Aragón,Huesca,Binaced,41.82656,0.2010187
Aragón,Huesca,Binéfar,41.85286,0.2937235
Aragón,Huesca,Bisaurri,42.4967,0.5070404
Aragón,Huesca,Biscarrués,42.22821,-0.7515044
Aragón,Huesca,Blecua y Torres,42.05741,-0.1870271
Aragón,Huesca,Boltaña,42.44247,0.0698157
Aragón,Huesca,Bonansa,42.4271,0.6676375
Aragón,Huesca,Borau,42.65874,-0.5881645
Aragón,Huesca,Broto,42.60481,-0.1235453
Aragón,Huesca,Caldearenas,42.39699,-0.4999619
Aragón,Huesca,Campo,42.40875,0.3940125
Aragón,Huesca,Camporrélls,41.95886,0.5218998
Aragón,Huesca,Canal de Berdún,42.60377,-0.8584673
Aragón,Huesca,Candasnos,41.50383,0.0641451
Aragón,Huesca,Canfranc,42.71557,-0.5256487
Aragón,Huesca,Capdesaso,41.84393,-0.1854229
Aragón,Huesca,Capella,42.19704,0.3961923
Aragón,Huesca,Casbas de Huesca,42.15627,-0.1404078
Aragón,Huesca,Castejón de Monegros,41.61756,-0.2399075
Aragón,Huesca,Castejón de Sos,42.5132,0.4930989
Aragón,Huesca,Castejón del Puente,41.96238,0.1569228
Aragón,Huesca,Castelflorite,41.80238,-0.0215957
Aragón,Huesca,Castiello de Jaca,42.6319,-0.5506048
Aragón,Huesca,Castigaleu,42.20435,0.5783337
Aragón,Huesca,Castillazuelo,42.06716,0.0654169
Aragón,Huesca,Castillonroy,41.88442,0.5141938
Aragón,Huesca,Chalamera,41.66556,0.1619226
Aragón,Huesca,Chía,42.52047,0.4657107
Aragón,Huesca,Chimillas,42.17066,-0.4507998
Aragón,Huesca,Colungo,42.17274,0.0645458
Aragón,Huesca,Esplús,41.79845,0.2743229
Aragón,Huesca,Estada,42.07153,0.2348273
Aragón,Huesca,Estadilla,42.056,0.2439407
Aragón,Huesca,Estopiñán del Castillo,41.99734,0.5428858
Aragón,Huesca,Fago,42.73519,-0.8654409
Aragón,Huesca,Fanlo,42.58699,-0.0211814
Aragón,Huesca,Fiscal,42.49565,-0.1211532
Aragón,Huesca,Fonz,42.01005,0.2583155
Aragón,Huesca,Foradada del Toscar,42.41026,0.3507822
Aragón,Huesca,Fraga,41.52243,0.3489263
Aragón,Huesca,Fueva (La),42.45247,0.2807868
Aragón,Huesca,Gistaín,42.59116,0.3360597
Aragón,Huesca,Grado (El),42.15097,0.2234078
Aragón,Huesca,Grañén,41.93995,-0.3692021
Aragón,Huesca,Graus,42.19274,0.3389097
Aragón,Huesca,Gurrea de Gállego,42.01335,-0.7621484
Aragón,Huesca,Hoz de Jaca,42.69039,-0.3062892
Aragón,Huesca,Hoz y Costean,42.13334,0.1333333
Aragón,Huesca,Huerto,41.93188,-0.1666296
Aragón,Huesca,Huesca,42.1401,-0.408898
Aragón,Huesca,Ibieca,42.16119,-0.2077939
Aragón,Huesca,Igriés,42.21444,-0.4315612
Aragón,Huesca,Ilche,41.95788,0.0574015
Aragón,Huesca,Isábena,42.31,0.527
Aragón,Huesca,Jaca,42.57101,-0.5494531
Aragón,Huesca,Jasa,42.69462,-0.665348
Aragón,Huesca,Labuerda,42.452,0.1346856
Aragón,Huesca,Laluenga,42.00335,-0.0464519
Aragón,Huesca,Lalueza,41.84184,-0.255536
Aragón,Huesca,Lanaja,41.77214,-0.32952
Aragón,Huesca,Laperdiguera,41.99125,-0.0464749
Aragón,Huesca,Lascellas-Ponzano,42.06499,-0.075216
Aragón,Huesca,Lascuarre,42.19926,0.5159816
Aragón,Huesca,Laspaúles,42.47078,0.5984959
Aragón,Huesca,Laspuña,42.50342,0.1536913
Aragón,Huesca,Loarre,42.31464,-0.6249158
Aragón,Huesca,Loporzano,42.16131,-0.324034
Aragón,Huesca,Loscorrales,42.25349,-0.6408842
Aragón,Huesca,Lupiñén-Ortilla,42.17545,-0.5807649
Aragón,Huesca,Monesma y Cajigar,42.26012,0.5972991
Aragón,Huesca,Monflorite-Lascasas,42.09462,-0.3563396
Aragón,Huesca,Montanuy,42.46497,0.6956547
Aragón,Huesca,Monzón,41.91031,0.1946406
Aragón,Huesca,Naval,42.1935,0.152271
Aragón,Huesca,Novales,42.03196,-0.2884137
Aragón,Huesca,Nueno,42.26603,-0.4402177
Aragón,Huesca,Olvena,42.10948,0.2596299
Aragón,Huesca,Ontiñena,41.67529,0.0884791
Aragón,Huesca,Osso de Cinca,41.66531,0.1914486
Aragón,Huesca,Palo,42.32282,0.24378
Aragón,Huesca,Panticosa,42.72368,-0.282123
Aragón,Huesca,Peñalba,41.50001,-0.0384445
Aragón,Huesca,Peñas de Riglos (Las),42.34886,-0.7268404
Aragón,Huesca,Peralta de Alcofea,41.93196,-0.0664381
Aragón,Huesca,Peralta de Calasanz,42.01811,0.3936722
Aragón,Huesca,Peraltilla,42.05527,-0.0169962
Aragón,Huesca,Perarrúa,42.26766,0.3514397
Aragón,Huesca,Pertusa,42.00211,-0.1273263
Aragón,Huesca,Piracés,42.00398,-0.3173049
Aragón,Huesca,Plan,42.56667,-0.3333333
Aragón,Huesca,Poleñino,41.87049,-0.3096014
Aragón,Huesca,Pozán de Vero,42.08028,0.0336244
Aragón,Huesca,Puebla de Castro (La),42.14466,0.2874012
